MIN=0	-1	-1
MAX=80	1	1
SCALE=80	0,5	0,5
DEC=2	3	3
DEF="Zeit" t / s	"Spannung" U_A1 / V	"Spannung" U_B1 / V
0	0,7395	0,4405
0,05	0,711	0,4085
0,1	0,677	0,364
0,15	0,634	0,3165
0,2	0,584	0,2635
0,25	0,531	0,212
0,3	0,4775	0,155
0,35	0,4195	0,0975
0,4	0,36	0,0425
0,45	0,307	-0,015
0,5	0,255	-0,0655
0,55	0,206	-0,1125
0,6	0,1635	-0,1495
0,65	0,13	-0,181
0,7	0,1025	-0,2035
0,75	0,084	-0,2195
0,8	0,0755	-0,223
0,85	0,0725	-0,2175
0,9	0,0805	-0,204
0,95	0,097	-0,1815
1	0,123	-0,1465
1,05	0,155	-0,11
1,1	0,195	-0,0635
1,15	0,2415	-0,0105
1,2	0,298	0,046
1,25	0,352	0,102
1,3	0,4075	0,16
1,35	0,463	0,2145
1,4	0,5205	0,2695
1,45	0,573	0,318
1,5	0,623	0,366
1,55	0,667	0,4045
1,6	0,704	0,437
1,65	0,7335	0,46
1,7	0,7575	0,4795
1,75	0,7665	0,485
1,8	0,77	0,48
1,85	0,763	0,466
1,9	0,7485	0,4445
1,95	0,7225	0,4145
2	0,6895	0,378
2,05	0,647	0,334
2,1	0,6015	0,2845
2,15	0,551	0,2275
2,2	0,4995	0,175
2,25	0,4395	0,116
2,3	0,382	0,059
2,35	0,323	0,002
2,4	0,2715	-0,05
2,45	0,222	-0,097
2,5	0,181	-0,1365
2,55	0,1415	-0,17
2,6	0,112	-0,195
2,65	0,088	-0,2165
2,7	0,076	-0,219
2,75	0,071	-0,218
2,8	0,0785	-0,2055
2,85	0,0895	-0,186
2,9	0,1125	-0,1565
2,95	0,1385	-0,121
3	0,1775	-0,079
3,05	0,223	-0,03
3,1	0,2735	0,023
3,15	0,3265	0,0755
3,2	0,384	0,138
3,25	0,443	0,1965
3,3	0,4985	0,2535
3,35	0,5535	0,305
3,4	0,605	0,3525
3,45	0,6525	0,394
3,5	0,693	0,4295
3,55	0,7245	0,4555
3,6	0,7505	0,474
3,65	0,7645	0,479
3,7	0,768	0,481
3,75	0,763	0,4695
3,8	0,749	0,454
3,85	0,727	0,424
3,9	0,6995	0,3905
3,95	0,6615	0,3445
4	0,619	0,2995
4,05	0,5695	0,2445
4,1	0,5165	0,1925
4,15	0,46	0,133
4,2	0,4035	0,079
4,25	0,347	0,0225
4,3	0,291	-0,03
4,35	0,2395	-0,08
4,4	0,1915	-0,1215
4,45	0,148	-0,1585
4,5	0,117	-0,1835
4,55	0,09	-0,204
4,6	0,0745	-0,213
4,65	0,0685	-0,214
4,7	0,072	-0,206
4,75	0,081	-0,1905
4,8	0,1005	-0,163
4,85	0,1295	-0,1295
4,9	0,166	-0,091
4,95	0,21	-0,049
5	0,258	0,0075
5,05	0,3115	0,0605
5,1	0,3685	0,1185
5,15	0,4275	0,1775
5,2	0,4855	0,2345
5,25	0,538	0,2865
5,3	0,5915	0,3365
5,35	0,6375	0,378
