MIN=0	-1	-1
MAX=80	1	1
SCALE=80	0.5	0.5
DEC=2	3	3
DEF="Zeit" t / s	"Spannung" U_A1 / V	"Spannung" U_B1 / V
0	0.3115	0.177
0.05	0.3625	0.133
0.1	0.4045	0.093
0.15	0.4435	0.066
0.2	0.471	0.0455
0.25	0.4935	0.029
0.3	0.5005	0.0245
0.35	0.5015	0.0335
0.4	0.4905	0.0465
0.45	0.474	0.072
0.5	0.444	0.105
0.55	0.409	0.1465
0.6	0.3665	0.19
0.65	0.32	0.236
0.7	0.2675	0.28
0.75	0.2205	0.3345
0.8	0.17	0.3775
0.85	0.124	0.42
0.9	0.082	0.4585
0.95	0.047	0.49
1	0.021	0.507
1.05	0.005	0.5235
1.1	-0.005	0.5235
1.15	-0.0035	0.516
1.2	0.0095	0.496
1.25	0.0315	0.4715
1.3	0.057	0.435
1.35	0.0945	0.398
1.4	0.1375	0.3505
1.45	0.1845	0.3055
1.5	0.2305	0.253
1.55	0.282	0.2025
1.6	0.327	0.154
1.65	0.3725	0.114
1.7	0.4115	0.0725
1.75	0.445	0.046
1.8	0.4675	0.028
1.85	0.484	0.023
1.9	0.4895	0.018
1.95	0.487	0.029
2	0.475	0.0465
2.05	0.456	0.0765
2.1	0.426	0.1105
2.15	0.3885	0.1555
2.2	0.3445	0.203
2.25	0.298	0.2535
2.3	0.2455	0.3025
2.35	0.2005	0.353
2.4	0.151	0.3955
2.45	0.1105	0.4435
2.5	0.071	0.4775
2.55	0.043	0.5025
2.6	0.0205	0.5205
2.65	0.006	0.5315
2.7	0.0035	0.528
2.75	0.0115	0.52
2.8	0.027	0.4945
2.85	0.053	0.469
2.9	0.0805	0.4305
2.95	0.12	0.3895
3	0.16	0.3385
3.05	0.207	0.2875
3.1	0.2565	0.235
3.15	0.305	0.187
3.2	0.3475	0.1395
3.25	0.3895	0.1
3.3	0.424	0.065
3.35	0.456	0.039
3.4	0.4745	0.021
3.45	0.4845	0.015
3.5	0.484	0.0155
3.55	0.479	0.03
3.6	0.461	0.0485
3.65	0.4325	0.08
3.7	0.394	0.1145
3.75	0.3555	0.1625
3.8	0.31	0.2095
3.85	0.266	0.2615
3.9	0.2175	0.3115
3.95	0.172	0.3615
4	0.1255	0.4045
4.05	0.088	0.4485
4.1	0.0515	0.4775
4.15	0.029	0.507
4.2	0.0095	0.522
4.25	0.003	0.529
4.3	0.006	0.525
4.35	0.0175	0.514
4.4	0.037	0.4905
4.45	0.068	0.4625
4.5	0.099	0.422
4.55	0.1435	0.3825
4.6	0.189	0.33
4.65	0.239	0.279
4.7	0.287	0.225
4.75	0.333	0.178
4.8	0.3755	0.131
4.85	0.415	0.095
4.9	0.4465	0.0615
4.95	0.4735	0.0395
5	0.486	0.0225
5.05	0.4935	0.022
5.1	0.49	0.025
5.15	0.4765	0.0395
5.2	0.452	0.0605
5.25	0.421	0.096
5.3	0.382	0.1305
5.35	0.34	0.1785
5.4	0.2905	0.223
5.45	0.243	0.272
5.5	0.1925	0.3195
5.55	0.1455	0.37
