MIN=0	-1	-1
MAX=80	1	1
SCALE=80	0,5	0,5
DEC=2	3	3
DEF="Zeit" t / s	"Spannung" U_A1 / V	"Spannung" U_B1 / V
0	0,184	0,163
0,05	0,1425	0,128
0,1	0,1055	0,1015
0,15	0,0715	0,073
0,2	0,0445	0,0545
0,25	0,0175	0,0405
0,3	-0,001	0,033
0,35	-0,012	0,0295
0,4	-0,016	0,036
0,45	-0,0155	0,0465
0,5	-0,007	0,0655
0,55	0,009	0,086
0,6	0,0315	0,1155
0,65	0,0615	0,142
0,7	0,098	0,177
0,75	0,1335	0,2105
0,8	0,1755	0,253
0,85	0,22	0,291
0,9	0,266	0,331
0,95	0,308	0,3655
1	0,3505	0,3995
1,05	0,39	0,4285
1,1	0,4305	0,4535
1,15	0,4615	0,474
1,2	0,487	0,492
1,25	0,5035	0,5015
1,3	0,5135	0,509
1,35	0,5175	0,5005
1,4	0,5155	0,496
1,45	0,506	0,4785
1,5	0,488	0,461
1,55	0,462	0,436
1,6	0,4315	0,4115
1,65	0,392	0,3745
1,7	0,355	0,345
1,75	0,3105	0,307
1,8	0,2675	0,272
1,85	0,2215	0,233
1,9	0,1755	0,2
1,95	0,1335	0,1655
2	0,097	0,137
2,05	0,0565	0,105
2,1	0,026	0,0845
2,15	-0,0005	0,0655
2,2	-0,015	0,055
2,25	-0,0275	0,0435
2,3	-0,028	0,0405
2,35	-0,025	0,045
2,4	-0,01	0,056
2,45	0,009	0,071
2,5	0,035	0,0945
2,55	0,063	0,1175
2,6	0,1045	0,149
2,65	0,1395	0,179
2,7	0,1845	0,216
2,75	0,2285	0,2505
2,8	0,276	0,2895
2,85	0,32	0,3255
2,9	0,3635	0,365
2,95	0,3975	0,3985
3	0,435	0,432
3,05	0,4615	0,457
3,1	0,486	0,482
3,15	0,501	0,4955
3,2	0,5125	0,5085
3,25	0,5125	0,5095
3,3	0,507	0,51
3,35	0,4915	0,506
3,4	0,4725	0,493
3,45	0,444	0,471
3,5	0,4145	0,445
3,55	0,378	0,4155
3,6	0,338	0,3815
3,65	0,2945	0,3445
3,7	0,255	0,308
3,75	0,2105	0,2645
3,8	0,1675	0,227
3,85	0,127	0,186
3,9	0,0915	0,1515
3,95	0,0595	0,114
4	0,0365	0,0865
4,05	0,0165	0,058
4,1	0,003	0,0405
4,15	-0,007	0,0255
4,2	-0,008	0,0225
4,25	-0,0035	0,0225
4,3	0,0095	0,028
4,35	0,029	0,04
4,4	0,0545	0,061
4,45	0,0835	0,0855
4,5	0,119	0,1195
4,55	0,1545	0,153
4,6	0,1935	0,1945
4,65	0,231	0,2335
4,7	0,271	0,275
4,75	0,307	0,315
4,8	0,3505	0,362
4,85	0,384	0,3995
4,9	0,4135	0,4395
4,95	0,4345	0,466
5	0,4565	0,4945
5,05	0,473	0,5125
5,1	0,4825	0,532
5,15	0,481	0,541
5,2	0,478	0,543
5,25	0,467	0,53
5,3	0,4545	0,5165
5,35	0,432	0,4965
5,4	0,4065	0,4705
5,45	0,373	0,436
