MIN=0	-1	-1
MAX=113,137084989848	1	1
SCALE=113,137084989848	0,5	0,5
DEC=2	3	3
DEF="Zeit" t / s	"Spannung" U_A1 / V	"Spannung" U_B1 / V
0	0,0835	0,138
0,05	0,082	0,184
0,1	0,09	0,2315
0,15	0,1025	0,2735
0,2	0,121	0,316
0,25	0,1455	0,3575
0,3	0,1755	0,3945
0,35	0,209	0,422
0,4	0,25	0,4495
0,45	0,2885	0,465
0,5	0,3275	0,476
0,55	0,3705	0,4785
0,6	0,4105	0,474
0,65	0,4425	0,461
0,7	0,474	0,4455
0,75	0,5035	0,4205
0,8	0,527	0,3925
0,85	0,543	0,358
0,9	0,5495	0,3215
0,95	0,555	0,282
1	0,551	0,2455
1,05	0,538	0,2105
1,1	0,5185	0,1715
1,15	0,492	0,135
1,2	0,4605	0,102
1,25	0,4235	0,0775
1,3	0,3795	0,052
1,35	0,3345	0,036
1,4	0,2885	0,024
1,45	0,2445	0,018
1,5	0,1975	0,0165
1,55	0,155	0,022
1,6	0,1125	0,035
1,65	0,082	0,0525
1,7	0,056	0,0745
1,75	0,0375	0,102
1,8	0,0205	0,1255
1,85	0,014	0,159
1,9	0,0155	0,1895
1,95	0,026	0,2235
2	0,045	0,25
2,05	0,073	0,284
2,1	0,1055	0,3115
2,15	0,145	0,336
2,2	0,1885	0,3555
2,25	0,236	0,3765
2,3	0,2835	0,3895
2,35	0,3345	0,3975
2,4	0,3845	0,3965
2,45	0,4335	0,3975
2,5	0,476	0,388
2,55	0,5175	0,3805
2,6	0,555	0,3635
2,65	0,5855	0,348
2,7	0,6	0,325
2,75	0,611	0,3015
2,8	0,609	0,2795
2,85	0,605	0,257
2,9	0,59	0,232
2,95	0,5665	0,2095
3	0,53	0,184
3,05	0,49	0,163
3,1	0,444	0,146
3,15	0,3945	0,132
3,2	0,3395	0,118
3,25	0,284	0,1085
3,3	0,229	0,102
3,35	0,177	0,101
3,4	0,127	0,1
3,45	0,084	0,1095
3,5	0,0435	0,116
3,55	0,014	0,1285
3,6	-0,0095	0,1385
3,65	-0,022	0,1545
3,7	-0,026	0,166
3,75	-0,02	0,1825
3,8	-0,009	0,197
3,85	0,0145	0,2165
3,9	0,044	0,2295
3,95	0,0855	0,2465
4	0,1305	0,2575
4,05	0,184	0,2735
4,1	0,2355	0,2855
4,15	0,2935	0,298
4,2	0,351	0,2995
4,25	0,41	0,307
4,3	0,458	0,3105
4,35	0,509	0,3155
4,4	0,5505	0,31
4,45	0,589	0,3085
4,5	0,613	0,303
4,55	0,6315	0,301
4,6	0,637	0,293
4,65	0,6375	0,2855
4,7	0,623	0,275
4,75	0,6065	0,2705
4,8	0,5745	0,2605
4,85	0,5385	0,253
4,9	0,491	0,2415
4,95	0,442	0,2355
5	0,385	0,2265
5,05	0,3275	0,218
5,1	0,2685	0,2075
5,15	0,2115	0,2015
5,2	0,156	0,1925
5,25	0,109	0,189
5,3	0,061	0,1815
5,35	0,025	0,1765
5,4	-0,0075	0,169
5,45	-0,0275	0,1685
5,5	-0,0395	0,163
5,55	-0,039	0,1635
5,6	-0,032	0,158
5,65	-0,013	0,161
5,7	0,013	0,1605
5,75	0,051	0,1655
5,8	0,091	0,167
5,85	0,1405	0,171
5,9	0,193	0,176
5,95	0,253	0,186
6	0,309	0,194
6,05	0,367	0,204
6,1	0,4205	0,2115
6,15	0,476	0,2245
6,2	0,52	0,234
6,25	0,562	0,248
6,3	0,592	0,261
6,35	0,618	0,276
6,4	0,629	0,2865
6,45	0,6355	0,3
6,5	0,629	0,308
6,55	0,613	0,3175
6,6	0,59	0,324
6,65	0,559	0,328
6,7	0,5195	0,332
6,75	0,4735	0,334
6,8	0,4225	0,3265
6,85	0,369	0,3275
6,9	0,3135	0,3165
6,95	0,26	0,308
7	0,2055	0,2945
7,05	0,1545	0,283
7,1	0,1055	0,2625
7,15	0,0645	0,244
7,2	0,029	0,223
7,25	0,0045	0,2005
7,3	-0,012	0,18
7,35	-0,0215	0,162
7,4	-0,0205	0,1415
7,45	-0,009	0,127
7,5	0,011	0,1095
7,55	0,0395	0,1
7,6	0,072	0,09
7,65	0,115	0,083
7,7	0,161	0,079
7,75	0,212	0,082
7,8	0,263	0,0895
7,85	0,318	0,1005
7,9	0,367	0,1145
7,95	0,416	0,1335
8	0,4625	0,156
8,05	0,5055	0,18
8,1	0,539	0,2055
8,15	0,568	0,2305
8,2	0,588	0,2595
8,25	0,5975	0,2855
8,3	0,598	0,3155
8,35	0,593	0,343
8,4	0,5785	0,364
8,45	0,556	0,384
8,5	0,526	0,4
8,55	0,4885	0,4115
8,6	0,4465	0,42
8,65	0,4	0,42
8,7	0,3525	0,414
8,75	0,3035	0,4075
8,8	0,2535	0,3895
8,85	0,2075	0,3695
8,9	0,167	0,346
8,95	0,1305	0,3155
9	0,0975	0,284
9,05	0,0695	0,2495
9,1	0,0485	0,212
9,15	0,0345	0,1775
9,2	0,031	0,1405
9,25	0,0345	0,108
9,3	0,043	0,0785
9,35	0,0595	0,049
9,4	0,0835	0,03
9,45	0,1125	0,011
9,5	0,151	0
9,55	0,1875	-0,004
9,6	0,228	-0,003
9,65	0,271	0,007
9,7	0,314	0,022
9,75	0,3565	0,0425
9,8	0,398	0,0695
9,85	0,433	0,1
9,9	0,465	0,135
9,95	0,4925	0,1765
10	0,514	0,221
10,05	0,5285	0,264
10,1	0,537	0,3045
10,15	0,5375	0,3455
10,2	0,534	0,383
10,25	0,5185	0,414
10,3	0,4975	0,4445
10,35	0,471	0,465
10,4	0,4425	0,4825
10,45	0,412	0,49
10,5	0,379	0,4955
10,55	0,341	0,487
10,6	0,3025	0,4745
10,65	0,266	0,451
10,7	0,231	0,423
10,75	0,1975	0,3875
10,8	0,172	0,351
10,85	0,148	0,3075
10,9	0,1295	0,2625
10,95	0,116	0,213
11	0,108	0,1645
11,05	0,103	0,1165
11,1	0,107	0,0735
11,15	0,1135	0,0365
11,2	0,1265	0,001
11,25	0,145	-0,029
11,3	0,1655	-0,047
