MIN=0	-1	-1
MAX=80	1	1
SCALE=80	0.5	0.5
DEC=2	3	3
DEF="Zeit" t / s	"Spannung" U_A1 / V	"Spannung" U_B1 / V
0	0.2785	0.2765
0.05	0.326	0.2305
0.1	0.373	0.1805
0.15	0.422	0.128
0.2	0.4695	0.076
0.25	0.5185	0.025
0.3	0.562	-0.026
0.35	0.6035	-0.0675
0.4	0.6385	-0.1025
0.45	0.671	-0.129
0.5	0.692	-0.1565
0.55	0.707	-0.1725
0.6	0.7115	-0.1795
0.65	0.7095	-0.172
0.7	0.693	-0.1605
0.75	0.6745	-0.139
0.8	0.6445	-0.1125
0.85	0.609	-0.076
0.9	0.568	-0.0355
0.95	0.5275	0.0115
1	0.48	0.0575
1.05	0.432	0.1105
1.1	0.3765	0.1595
1.15	0.3295	0.2125
1.2	0.283	0.258
1.25	0.2415	0.3065
1.3	0.203	0.343
1.35	0.172	0.3805
1.4	0.144	0.404
1.45	0.1275	0.426
1.5	0.116	0.4355
1.55	0.1135	0.439
1.6	0.1175	0.4315
1.65	0.1345	0.4155
1.7	0.157	0.3925
1.75	0.188	0.3625
1.8	0.227	0.3215
1.85	0.2715	0.283
1.9	0.317	0.2345
1.95	0.365	0.186
2	0.414	0.132
2.05	0.4695	0.084
2.1	0.5145	0.0305
2.15	0.5625	-0.014
2.2	0.603	-0.059
2.25	0.639	-0.0975
2.3	0.668	-0.128
2.35	0.693	-0.1465
2.4	0.7045	-0.1655
2.45	0.7115	-0.1715
2.5	0.7075	-0.173
2.55	0.7	-0.1595
2.6	0.679	-0.1425
2.65	0.6495	-0.114
2.7	0.6115	-0.0825
2.75	0.576	-0.043
2.8	0.533	0
2.85	0.4865	0.05
2.9	0.434	0.097
2.95	0.3845	0.1485
3	0.331	0.198
3.05	0.285	0.251
3.1	0.243	0.293
3.15	0.203	0.335
3.2	0.1675	0.3685
3.25	0.1445	0.4
3.3	0.1225	0.4175
3.35	0.1155	0.43
3.4	0.1115	0.4335
3.45	0.1175	0.4295
3.5	0.13	0.414
3.55	0.155	0.395
3.6	0.1825	0.3665
3.65	0.2195	0.3295
3.7	0.2605	0.2845
3.75	0.308	0.242
3.8	0.3555	0.191
3.85	0.409	0.141
3.9	0.4595	0.0885
3.95	0.508	0.0395
4	0.552	-0.009
4.05	0.5955	-0.05
4.1	0.632	-0.0875
4.15	0.6665	-0.117
4.2	0.6885	-0.144
4.25	0.7055	-0.16
4.3	0.7135	-0.168
4.35	0.716	-0.169
4.4	0.7065	-0.1615
4.45	0.687	-0.143
4.5	0.659	-0.1205
4.55	0.627	-0.0845
4.6	0.5845	-0.0505
4.65	0.543	-0.005
4.7	0.4935	0.043
4.75	0.4465	0.093
4.8	0.395	0.141
4.85	0.3455	0.191
4.9	0.2945	0.2385
4.95	0.2505	0.2875
5	0.21	0.3275
5.05	0.179	0.3655
5.1	0.146	0.393
5.15	0.125	0.415
5.2	0.113	0.4275
5.25	0.1115	0.433
5.3	0.1145	0.428
5.35	0.13	0.4175
5.4	0.151	0.3975
