MIN=0	-1	-1
MAX=80	1	1
SCALE=80	0,5	0,5
DEC=2	3	3
DEF="Zeit" t / s	"Spannung" U_A1 / V	"Spannung" U_B1 / V
0	-0,109	0,2015
0,05	-0,1095	0,218
0,1	-0,095	0,2415
0,15	-0,0685	0,254
0,2	-0,0315	0,275
0,25	0,01	0,2875
0,3	0,063	0,3
0,35	0,123	0,305
0,4	0,1885	0,317
0,45	0,253	0,325
0,5	0,32	0,3335
0,55	0,3785	0,3375
0,6	0,4365	0,346
0,65	0,487	0,3495
0,7	0,5285	0,357
0,75	0,562	0,361
0,8	0,582	0,373
0,85	0,587	0,3805
0,9	0,5815	0,393
0,95	0,5605	0,402
1	0,532	0,412
1,05	0,493	0,4175
1,1	0,4485	0,423
1,15	0,391	0,423
1,2	0,335	0,425
1,25	0,272	0,4175
1,3	0,2145	0,4095
1,35	0,1505	0,3915
1,4	0,0975	0,37
1,45	0,047	0,3435
1,5	0,0085	0,317
1,55	-0,025	0,2815
1,6	-0,047	0,25
1,65	-0,06	0,2105
1,7	-0,061	0,1765
1,75	-0,055	0,138
1,8	-0,039	0,1085
1,85	-0,015	0,077
1,9	0,0185	0,0565
1,95	0,054	0,0375
2	0,0955	0,029
2,05	0,139	0,0255
2,1	0,186	0,0375
2,15	0,228	0,0495
2,2	0,2695	0,0795
2,25	0,307	0,112
2,3	0,342	0,158
2,35	0,3685	0,207
2,4	0,3885	0,2625
2,45	0,4	0,317
2,5	0,4055	0,3755
2,55	0,408	0,4255
2,6	0,407	0,4815
2,65	0,398	0,5275
2,7	0,3865	0,5695
2,75	0,37	0,5995
2,8	0,354	0,62
2,85	0,3335	0,6255
2,9	0,3165	0,6265
2,95	0,297	0,6105
3	0,279	0,5925
3,05	0,263	0,555
3,1	0,248	0,511
3,15	0,233	0,4535
3,2	0,224	0,396
3,25	0,2165	0,327
3,3	0,208	0,265
3,35	0,1985	0,2
3,4	0,192	0,1395
3,45	0,1835	0,0805
3,5	0,1785	0,035
3,55	0,1705	-0,009
3,6	0,161	-0,039
3,65	0,15	-0,057
3,7	0,1395	-0,0595
3,75	0,129	-0,0555
3,8	0,1205	-0,0375
3,85	0,1085	-0,0095
3,9	0,102	0,0315
3,95	0,093	0,0765
4	0,091	0,1315
4,05	0,0865	0,187
4,1	0,09	0,249
4,15	0,0955	0,305
4,2	0,1095	0,369
4,25	0,1255	0,4215
4,3	0,151	0,4705
4,35	0,1765	0,509
4,4	0,2105	0,542
4,45	0,2425	0,564
4,5	0,2805	0,575
4,55	0,318	0,577
4,6	0,3535	0,5705
4,65	0,3865	0,5525
4,7	0,42	0,53
4,75	0,449	0,498
4,8	0,474	0,4605
4,85	0,4895	0,416
4,9	0,5005	0,3755
4,95	0,493	0,3285
5	0,4835	0,2885
5,05	0,461	0,2495
5,1	0,431	0,215
5,15	0,3895	0,1835
5,2	0,346	0,1565
5,25	0,2925	0,134
5,3	0,241	0,124
5,35	0,1835	0,118
5,4	0,1295	0,1175
5,45	0,0725	0,12
